result_reldir	rho	eta	delta	N	nn_agent_holdout_rank	ridge_agent_holdout_rank	nn_broker_holdout_rank	ridge_broker_holdout_rank	nn_rank_gap	ridge_rank_gap	nn_agent_holdout_r2	ridge_agent_holdout_r2	nn_broker_holdout_r2	ridge_broker_holdout_r2	nn_r2_gap	ridge_r2_gap	nn_output_gap	ridge_output_gap	nn_outsourcing_rate	ridge_outsourcing_rate	nn_access_fraction	ridge_access_fraction	nn_betweenness	ridge_betweenness	nn_mean_degree	ridge_mean_degree	delta_agent_holdout_rank	delta_broker_holdout_rank	delta_rank_gap	delta_agent_holdout_r2	delta_broker_holdout_r2	delta_r2_gap	delta_output_gap	delta_outsourcing_rate	delta_access_fraction	delta_betweenness	delta_mean_degree	delta_se_agent_holdout_rank	delta_se_broker_holdout_rank	delta_se_rank_gap	delta_se_agent_holdout_r2	delta_se_broker_holdout_r2	delta_se_r2_gap	delta_se_output_gap	delta_se_outsourcing_rate	delta_se_access_fraction	delta_se_betweenness	delta_se_mean_degree	delta_ci_lower_agent_holdout_rank	delta_ci_lower_broker_holdout_rank	delta_ci_lower_rank_gap	delta_ci_lower_agent_holdout_r2	delta_ci_lower_broker_holdout_r2	delta_ci_lower_r2_gap	delta_ci_lower_output_gap	delta_ci_lower_outsourcing_rate	delta_ci_lower_access_fraction	delta_ci_lower_betweenness	delta_ci_lower_mean_degree	delta_ci_upper_agent_holdout_rank	delta_ci_upper_broker_holdout_rank	delta_ci_upper_rank_gap	delta_ci_upper_agent_holdout_r2	delta_ci_upper_broker_holdout_r2	delta_ci_upper_r2_gap	delta_ci_upper_output_gap	delta_ci_upper_outsourcing_rate	delta_ci_upper_access_fraction	delta_ci_upper_betweenness	delta_ci_upper_mean_degree	delta_n_agent_holdout_rank	delta_n_broker_holdout_rank	delta_n_rank_gap	delta_n_agent_holdout_r2	delta_n_broker_holdout_r2	delta_n_r2_gap	delta_n_output_gap	delta_n_outsourcing_rate	delta_n_access_fraction	delta_n_betweenness	delta_n_mean_degree
oat/k=12	0.5	0.02	0.5	1000	0.6473464821763601	0.4962470356472797	0.9426191979362102	0.8440679455909944	0.2952727157598499	0.3478209099437148	-1.0240073038203488	-2.5173216773029643	0.7455978226533262	0.5720667058647189	1.7696051264736752	3.089388383167684	1.6721240943852564	1.473966836795166	0.956215969687449	0.9262611518019016	0.11204276226297498	0.11450948787058428	0.7526424085052239	0.7069597223930665	20.819717500000003	21.266460000000002	-0.15109944652908067	-0.09855125234521576	0.052548194183864916	-1.493314373482616	-0.17353111678860741	1.3197832566940084	-0.1981572575900906	-0.029954817885547554	0.002466725607609319	-0.04568268611215734	0.4467424999999999	0.007794016319357007	0.008766584022606395	0.015318714871224059	0.10427842209978935	0.060339434467221856	0.13163472823515565	0.03657062056124716	0.00809301058067525	0.003452083349672264	0.008421682976521785	0.33937607807864034	-0.1674125101659458	-0.1168999235795225	0.020485755475770667	-1.7115716192932182	-0.29982300455789657	1.044268604102327	-0.27470044610942	-0.04689368370348181	-0.004758567881077142	-0.06330947116061841	-0.26357979490934696	-0.13478638289221553	-0.08020258111090903	0.08461063289195916	-1.2750571276720137	-0.047239229019318235	1.5952979092856898	-0.12161406907076117	-0.013015952067613294	0.00969201909629578	-0.02805590106369627	1.1570647949093467	20	20	20	20	20	20	20	20	20	20	20
oat/k=4	0.5	0.02	0.5	1000	0.6320430112570357	0.4737085318949344	0.9445810787992495	0.8423364681050657	0.3125380675422139	0.36862793621013135	-1.1514709202653424	-2.623606649369794	0.7824433510254425	0.5704329305570035	1.9339142712907846	3.1940395799267978	1.7959015296676053	1.5361256276558106	0.9666683313155842	0.9516127037894841	0.11445194133356788	0.11695752114784683	0.8001088901001289	0.7772439697043764	17.164717500000002	17.225185	-0.1583344793621013	-0.10224461069418385	0.05608986866791739	-1.4721357291044521	-0.21201042046843913	1.2601253086360127	-0.25977590201179457	-0.015055627526100212	0.0025055798142789264	-0.02286492039575262	0.06046749999999994	0.009105993175506599	0.009458109945093744	0.01379854485802874	0.0831189599439682	0.039441623470848064	0.09107776684680492	0.032639893079093645	0.006456399401735192	0.0034982600096022257	0.011303427967799129	0.47559172109559583	-0.17739354211771452	-0.12204066231850351	0.027209182364231144	-1.6461057116445783	-0.2945626871378395	1.0694973518038584	-0.32809198335965284	-0.02856902677879939	-0.004816362534393177	-0.046523267029627835	-0.9349574123305301	-0.13927541660648807	-0.08244855906986419	0.08497055497160363	-1.298165746564326	-0.12945815379903877	1.450753265468167	-0.19145982066393627	-0.0015422282734010358	0.00982752216295103	0.0007934262381225944	1.05589241233053	20	20	20	20	20	20	20	20	20	20	20
oat/n_strangers=0	0.5	0.02	0.5	1000	0.6204592964352721	0.4269048874296435	0.943215966228893	0.8450937570356473	0.32275666979362105	0.41818886960600377	-1.2715474399582691	-2.8982774110770135	0.7847785853933326	0.5704438685283149	2.0563260253516016	3.468721279605328	1.8161111624621742	1.6559783939682358	0.9764500755891607	0.9525203014933584	0.10600321776458457	0.11550387378754282	0.8102342966004497	0.7754627591383416	17.250205	17.952635	-0.19355440900562848	-0.09812220919324578	0.09543219981238275	-1.6267299711187444	-0.21433471686501773	1.4123952542537268	-0.1601327684939387	-0.023929774095802197	0.00950065602295824	-0.03477153746210795	0.7024300000000012	0.0058105232258701955	0.00799300863599662	0.011195386977933784	0.09765206722600539	0.043925062010526525	0.09712066459991689	0.02134524367418215	0.00271601410125079	0.0027524330515678176	0.005203248914564924	0.3023827183345112	-0.20571597388607296	-0.11485176853548006	0.07199998556915779	-1.831118096785471	-0.30627092824442637	1.2091193670659792	-0.20480887695120875	-0.029614456941832266	0.00373974743787833	-0.045662062601366266	0.0695356968884967	-0.181392844125184	-0.08139264985101151	0.11886441405560771	-1.4223418454520178	-0.12239850548560909	1.6156711414414744	-0.11545666003666866	-0.018245091249772128	0.01526156460803815	-0.023881012322849633	1.3353243031115056	20	20	20	20	20	20	20	20	20	20	20
oat/n_strangers=50	0.5	0.02	0.5	1000	0.6359920684803002	0.4774847701688555	0.9464351688555348	0.8448036960600375	0.31044310037523454	0.367318925891182	-1.1837186971626774	-2.642161772636702	0.6792545732544844	0.5737233056710285	1.8629732704171622	3.2158850783077306	1.8192546186211995	1.5240168549076238	0.9782890003822275	0.946677697354081	0.1054686222418961	0.11350078322003965	0.8040758569030275	0.7579725727068132	17.551702499999998	18.575789999999998	-0.15850729831144467	-0.10163147279549718	0.05687582551594743	-1.4584430754740247	-0.10553126758345584	1.3529118078905684	-0.2952377637135761	-0.03161130302814654	0.008032160978143528	-0.046103284196214504	1.0240874999999998	0.009665520418559856	0.008207074466275974	0.014791842078538182	0.11501570071305614	0.08906688649878529	0.14401588995434203	0.039285227099713785	0.005808444453822206	0.0027455968533449415	0.007146863844315866	0.26192202018205724	-0.17873746504586513	-0.11880907706973304	0.025916144236558004	-1.6991737037010781	-0.2919504034766682	1.0514830859991104	-0.3774626890161702	-0.043768516988690956	0.002285560720384801	-0.06106184213594866	0.4758784113797353	-0.1382771315770242	-0.08445386852126133	0.08783550679533686	-1.2177124472469714	0.08088786830975649	1.6543405297820264	-0.21301283841098193	-0.019454089067602126	0.013778761235902255	-0.031144726256480352	1.5722965886202642	20	20	20	20	20	20	20	20	20	20	20
oat/reservation_frac=0.4	0.5	0.02	0.5	1000	0.6392470168855535	0.48501982176360225	0.9511420121951218	0.8462609333958724	0.3118949953095685	0.36124111163227013	-1.072932176899056	-2.553146367537262	0.8319924657940729	0.5674582775446086	1.9049246426931288	3.1206046450818707	1.7523189315828804	1.5514512324013923	0.965580037225747	0.9373969609369377	0.10994574028984774	0.11982277546217839	0.8012734348647921	0.7573772311853004	17.601099999999995	18.315132499999997	-0.15422719512195118	-0.1048810787992495	0.04934611632270171	-1.4802141906382063	-0.2645341882494642	1.215680002388742	-0.20086769918148853	-0.028183076288809582	0.009877035172330637	-0.04389620367949169	0.714032499999999	0.009084662034124932	0.006743406166571829	0.012368244604644389	0.10187402501548438	0.04061950804466695	0.10910889210358479	0.031028199334446744	0.005147559600752808	0.004085967332812993	0.009588448022062258	0.3493384872131258	-0.1732416112855446	-0.11899519011452966	0.02345908285437521	-1.693438975515009	-0.34955179566518396	0.9873124666660982	-0.2658104667534615	-0.038957042354685646	0.0013250072592264801	-0.06396505603411178	-0.017141356867683033	-0.13521277895835776	-0.09076696748396934	0.07523314979102821	-1.2669894057614035	-0.1795165808337444	1.4440475381113858	-0.13592493160951558	-0.017409110222933517	0.018429063085434794	-0.023827351324871602	1.445206356867681	20	20	20	20	20	20	20	20	20	20	20
oat/reservation_frac=0.9	0.5	0.02	0.5	1000	0.6449007270168856	0.49191566604127573	0.9384594465290806	0.8405106378986866	0.2935587195121952	0.34859497185741084	-1.0792800228051131	-2.4392353543183605	0.7385946237604336	0.5533313529679798	1.8178746465655464	2.99256670728634	1.7341044449378569	1.5385013399111738	0.956027746069403	0.9316995452052936	0.10986189870040934	0.1172403368328843	0.7938794187843742	0.7623258970304161	17.69315	18.0376975	-0.15298506097560974	-0.0979488086303941	0.0550362523452157	-1.3599553315132473	-0.1852632707924538	1.1746920607207931	-0.19560310502668316	-0.02432820086410963	0.00737843813247496	-0.03155352175395818	0.34454749999999984	0.009474445438913053	0.00778965602031759	0.01392146157430464	0.08702923275297238	0.056487806886641484	0.0994259310437976	0.0351231634307422	0.006492368086588447	0.0034484087649278633	0.00884473088930348	0.27861166065622306	-0.17281530318143384	-0.11425274605648532	0.025898298397675112	-1.542109609101918	-0.3034936093869658	0.9665911954141828	-0.26911673095414085	-0.0379168834394121	0.0001608356380484923	-0.05006575626003856	-0.23859340759212028	-0.13315481876978563	-0.08164487120430287	0.08417420629275628	-1.1778010539245767	-0.0670329321979418	1.3827929260274034	-0.12208947909922545	-0.010739518288807159	0.014596040626901428	-0.013041287247877797	0.9276884075921199	20	20	20	20	20	20	20	20	20	20	20
oat/reservation_frac=1.2	0.5	0.02	0.5	1000	0.6259282833020638	0.48910902439024395	0.8927695121951219	0.8494972467166979	0.2668412288930581	0.360388222326454	-1.0930248113027679	-2.384150550988297	0.42569768451085555	0.49130069267322496	1.5187224958136236	2.875451243661522	1.4492252498012754	1.2352857767869134	0.9443227548579388	0.9083835251654595	0.11345568167734128	0.1197773615903637	0.8186977611980464	0.780303441487747	15.827729999999999	16.1620125	-0.1368192589118199	-0.04327226547842403	0.09354699343339588	-1.2911257396855291	0.06560300816236932	1.3567287478478982	-0.21393947301436184	-0.035939229692479244	0.006321679913022392	-0.038394319710299316	0.33428250000000037	0.007257692155547549	0.01088137564600613	0.01221361567714021	0.05029067261945419	0.10089661541810575	0.1030619617604963	0.02969666952074597	0.004676540269820083	0.003789991892302131	0.006770228867687934	0.318081267302684	-0.15200978317287142	-0.06604724645056761	0.067983602029843	-1.39638532719042	-0.14557603491611038	1.1410175827886702	-0.27609531665709725	-0.045727340968621806	-0.001610864283578435	-0.05256457158421969	-0.33146924372119657	-0.12162873465076839	-0.02049728450628044	0.11911038483694877	-1.1858661521806382	0.276782051240849	1.5724399129071263	-0.15178362937162643	-0.02615111841633668	0.01425422410962322	-0.024224067836378937	1.0000342437211973	20	20	20	20	20	20	20	20	20	20	20
oat/rho=0.0	0.0	0.02	0.5	1000	0.6423499765478424	0.47208761460761456	0.8191198968105067	0.8173577220137587	0.1767699202626641	0.345270107406144	-1.4259141554411972	-3.576884880816288	0.11736171335092842	0.32547463388431297	1.5432758687921253	3.9023595147006005	1.8826910895365594	1.483553704850015	0.9905790701229465	0.9663838850311596	0.0958093022192192	0.11546781748740576	0.85930629696734	0.8138253827938715	15.771099999999999	18.03382	-0.17026236194022779	-0.001762174796747984	0.16850018714347983	-2.1509707253750903	0.20811292053338454	2.359083645908475	-0.3991373846865445	-0.02419518509178681	0.019658515268186565	-0.04548091417346861	2.26272	0.0072945048132675725	0.02074725099336729	0.022354812844827356	0.09670931744451015	0.5741721117292362	0.6008529118592214	0.04554427441209461	0.0034259909888724603	0.0027697726528539894	0.004029429494411464	0.2430135894077575	-0.18552993597939402	-0.04518667018871242	0.12171102612746032	-2.353385653071859	-0.9936431206863225	1.101484048225849	-0.4944626465716314	-0.03136586664168298	0.013861314480520848	-0.05391460703081412	1.7540867118214591	-0.15499478790106155	0.04166232059521645	0.21528934815949935	-1.9485557976783214	1.4098689617530915	3.616683243591101	-0.30381212280145764	-0.017024503541890636	0.02545571605585228	-0.037047221316123105	2.7713532881785405	20	20	20	20	20	20	20	20	20	20	20
oat/rho=0.15	0.15	0.02	0.5	1000	0.6331970731707317	0.4807888602251407	0.8658818761726079	0.8137813602251406	0.23268480300187613	0.3329925	-1.336259763561645	-3.1842118529230983	0.3813974525576211	0.4018375632506583	1.7176572161192663	3.5860494161737555	1.8326404739373825	1.549180201849268	0.9820014678096991	0.9545500968317571	0.10263037727277831	0.10955391832225929	0.8439657666950289	0.8026437570675483	16.672015	18.086327500000003	-0.15240821294559098	-0.052100515947467216	0.10030769699812384	-1.8479520893614527	0.02044011069303719	1.86839220005449	-0.28346027208811425	-0.027451370977941682	0.0069235410494809775	-0.04132200962748069	1.4143124999999999	0.00835384544287333	0.014507738086732329	0.016935244079098664	0.08655594271418889	0.2393403722851449	0.25778632382244565	0.03016576687278789	0.0039058953401697872	0.0036641774925641065	0.006099097907850049	0.31639952605915905	-0.1698930124043341	-0.08246556073805357	0.06486182377329443	-2.0291157595142377	-0.480505045690811	1.3288392233966213	-0.3465979477725326	-0.03562650387891837	-0.0007456705820772227	-0.05408756825880224	0.7520806811547912	-0.13492341348684786	-0.021735471156880865	0.13575357022295326	-1.6667884192086677	0.5213852670768854	2.4079451767123583	-0.22032259640369586	-0.01927623807696499	0.014592752681039177	-0.028556450996159145	2.0765443188452086	20	20	20	20	20	20	20	20	20	20	20
oat/rho=0.3	0.3	0.02	0.5	1000	0.6324878893058161	0.47819136491557224	0.907553700750469	0.8222891932457788	0.27506581144465286	0.3440978283302064	-1.2845483526463064	-2.958488694455228	0.6948840799301419	0.4707160779658096	1.979432432576448	3.4292047724210377	1.8223687705634504	1.5272625682102798	0.9705645330207571	0.9506348574781974	0.10643503298559438	0.11770676424637339	0.8275192269786974	0.7915674721679139	17.123067499999998	18.160729999999997	-0.1542965243902439	-0.08526450750469038	0.06903201688555352	-1.6739403418089218	-0.22416800196433231	1.4497723398445894	-0.29510620235317037	-0.019929675542559262	0.011271731260778989	-0.03595175481078328	1.0376624999999993	0.007203526325091938	0.009083815005085016	0.013324909729093592	0.09177396464244039	0.06032191375750255	0.10644609225927647	0.036441098640280986	0.006008339455999704	0.004205563208776279	0.010909321937199507	0.37401163289104933	-0.16937367826522484	-0.10427715081612846	0.04114266029974132	-1.8660254573739672	-0.3504232184667287	1.2269781082481577	-0.3713782983763444	-0.03250527455101718	0.0024693863024756405	-0.058785228042626106	0.2548471557305029	-0.13921937051526298	-0.0662518641932523	0.09692137347136573	-1.4818552262438764	-0.09791278546193594	1.6725665714410212	-0.21883410632999634	-0.007354076534101344	0.02007407621908234	-0.013118281578940457	1.8204778442694955	20	20	20	20	20	20	20	20	20	20	20
oat/rho=0.5	0.5	0.02	0.5	1000	0.6302487054409006	0.4706868761726079	0.9482149099437148	0.8445294821763603	0.31796620450281426	0.37384260600375235	-1.1384583829004724	-2.627234483629152	0.7725324544677658	0.5555597346945111	1.910990837368238	3.182794218323663	1.7132109572878622	1.5636409721414088	0.967972945020486	0.9422611697936404	0.11165150479792864	0.11638228376198381	0.7902209848608729	0.7489032425676885	17.726558999999998	18.293449	-0.15956182926829268	-0.10368542776735463	0.05587640150093809	-1.4887761007286793	-0.2169727197732546	1.2718033809554248	-0.14956998514645348	-0.02571177522684544	0.004730778964055165	-0.04131774229318423	0.5668899999999998	0.005866975265853286	0.004944702924271556	0.009192183725845	0.05425735145613522	0.040546429254468205	0.07122769587078553	0.019105383724877602	0.003762434032676867	0.002734302900971925	0.0056524164444063055	0.20544224496019725	-0.17135195747940118	-0.11362218031893129	0.037404016710337586	-1.5978103306471467	-0.2984538199570465	1.1286659671357215	-0.18796369117581951	-0.033272669490245176	-0.0007640084365486592	-0.052676698409805246	0.15403835186774806	-0.14777170105718418	-0.09374867521577798	0.0743487862915386	-1.3797418708102118	-0.1354916195894627	1.414940794775128	-0.11117627911708745	-0.018150880963445703	0.010225566364658989	-0.029958786176563217	0.9797416481322515	50	50	50	50	50	50	50	50	50	50	50
oat/rho=0.7	0.7	0.02	0.5	1000	0.6439014962476547	0.4569507645403378	0.949950858348968	0.8893767401500938	0.30604936210131334	0.4324259756097561	-0.9509131812262925	-2.4155451374069736	0.7254686276405895	0.6363521784665397	1.676381808866882	3.0518973158735134	1.5955026064770341	1.4816949748638446	0.9545840116113705	0.9444209463599715	0.1230951576608548	0.12319304002430675	0.7101365950909326	0.6875503938422838	18.846362499999998	18.607015	-0.18695073170731705	-0.06057411819887433	0.12637661350844276	-1.464631956180681	-0.08911644917404979	1.3755155070066314	-0.11380763161318959	-0.010163065251398855	9.788236345197946e-5	-0.022586201248648824	-0.23934749999999932	0.009933349282720126	0.007711747436613517	0.015299789221384473	0.09065365658530901	0.04781432815252343	0.11136862292834326	0.0449934212870797	0.006941816600119388	0.004054580071780408	0.008690405476259837	0.3101047927605958	-0.2077414706968898	-0.07671499108522804	0.09435378664070806	-1.654372240033803	-0.18919298814265376	1.1424183003112802	-0.2079799446571743	-0.024692454376739646	-0.008388451257308987	-0.040775428953022365	-0.8884042906352303	-0.1661599927177443	-0.04443324531252062	0.15839944037617745	-1.2748916723275592	0.010960089794554179	1.6086127137019826	-0.01963531856920489	0.0043663238739419345	0.008584215984212945	-0.004396973544275283	0.4097092906352316	20	20	20	20	20	20	20	20	20	20	20
oat/rho=0.85	0.85	0.02	0.5	1000	0.661144540337711	0.4335679455909943	0.9516395168855534	0.9338059662288932	0.2904949765478424	0.5002380206378987	-0.7639662217024663	-2.4131404079619387	0.7015488582848637	0.6223660443320596	1.46551507998733	3.0355064522939985	1.2431049190275103	1.3106623963930772	0.922384843567236	0.9370903787846279	0.13650110627499168	0.13275626532639523	0.5148859331134871	0.5031126048876668	21.330485	20.066407499999997	-0.22757659474671668	-0.017833550656660358	0.20974304409005634	-1.6491741862594722	-0.07918281395280431	1.5699913723066676	0.06755747736556694	0.014705535217392008	-0.003744840948596448	-0.011773328225820268	-1.2640774999999995	0.01467816918575322	0.005532258534644046	0.01774387372844974	0.14420302850643557	0.07030250056993395	0.1381674836605035	0.056405807567803765	0.011951668609998495	0.005868600005150647	0.013994979967136742	0.4244523131803438	-0.258298355927173	-0.029412700844876013	0.17260468955802738	-1.950994593641969	-0.22632763873072997	1.2808035054681668	-0.0505012346821726	-0.010309594673651569	-0.016027961925077484	-0.041065157937999884	-2.152466401435708	-0.19685483356626035	-0.006254400468444703	0.2468813986220853	-1.3473537788769754	0.06796201082512134	1.8591792391451685	0.1856161894133065	0.03972066510843558	0.008538280027884586	0.017518501486359347	-0.3756885985642907	20	20	20	20	20	20	20	20	20	20	20
oat/rho=1.0	1.0	0.02	0.5	1000	0.672540975609756	0.33794797373358354	0.9599880534709191	0.985876336772983	0.28744707786116325	0.6479283630393997	-0.785042150755355	-3.317745373945416	0.05028769413400265	0.4060564376315011	0.8353298448893576	3.7238018115769167	1.1236236058770726	1.253076724410341	0.9720835178567571	0.9845641471302786	0.1106265855740562	0.13843104806261253	0.1514621743903137	0.14184021449150877	19.356885000000002	21.8318875	-0.33459300187617264	0.02588828330206387	0.36048128517823647	-2.532703223190061	0.35576874349749843	2.8884719666875593	0.12945311853326827	0.012480629273521521	0.02780446248855631	-0.009621959898804995	2.4750025	0.015962494647567636	0.0031958720382330324	0.016159110053170934	0.16191382336476165	0.48047038980547746	0.45506279607541544	0.03830339098901606	0.004349763193201232	0.008335237822600011	0.005247346710559716	0.7685410587213025	-0.3680028871418956	0.01919924625123122	0.32665987913911854	-2.871592750233725	-0.649867339796303	1.9360145882354116	0.04928319982785115	0.0033764702791714424	0.010358609226640541	-0.020604782785826798	0.8664275772958847	-0.30118311661044966	0.03257732035289652	0.3943026912173544	-2.1938136961463965	1.3614048267912997	3.840929345139707	0.2096230372386854	0.0215847882678716	0.04525031575047207	0.0013608629882168079	4.083577422704115	20	20	20	20	20	20	20	20	20	20	20
oat/roster_frac=0.1	0.5	0.02	0.5	1000	0.6362744934333959	0.47825951219512186	0.9469606801125703	0.8446480722326454	0.31068618667917447	0.36638856003752346	-1.1618122288320802	-2.579077839768793	0.7001241098235143	0.5484520120957084	1.8619363386555943	3.1275298518645016	1.7114499100316838	1.542518628794427	0.9688216218820127	0.9423703881487502	0.10951378037416241	0.12063636083077142	0.7960375365285459	0.7549604020851604	17.52388	18.4069625	-0.1580149812382739	-0.10231260787992494	0.055702373358348954	-1.4172656109367134	-0.15167209772780582	1.2655935132089078	-0.16893128123725681	-0.026451233733262587	0.011122580456608976	-0.04107713444338555	0.8830824999999999	0.009589664187200312	0.007496249560883751	0.014595436874300564	0.0859270699189632	0.10533090019228061	0.14792759762157734	0.036990409981115815	0.005665660138168809	0.004360354804012594	0.008663123227471219	0.38292967136818307	-0.17808637905578206	-0.11800243852870236	0.02515377289583984	-1.597113035201928	-0.37213220550272996	0.9559774930761129	-0.24635309911015746	-0.03830959668655221	0.001996252966055786	-0.059209259744786163	0.08160148667972378	-0.13794358342076574	-0.08662277723114752	0.08625097382085807	-1.2374181866714988	0.06878801004711835	1.5752095333417027	-0.09150946336435618	-0.014592870779972962	0.020248907947162165	-0.02294500914198494	1.6845635133202759	20	20	20	20	20	20	20	20	20	20	20
oat/roster_frac=0.4	0.5	0.02	0.5	1000	0.6283556378986866	0.46528143527204513	0.941819718574109	0.8457264212007505	0.3134640806754222	0.38044498592870546	-1.2275549952973226	-2.6735312683442043	0.5563582076977893	0.5703484461029393	1.7839132029951124	3.2438797144471443	1.7813852794608853	1.5498494498096549	0.9729123469875567	0.9470520520960635	0.10992634063670739	0.11524768871111524	0.810104659490986	0.7705051245801089	17.662965	18.064375000000002	-0.16307420262664163	-0.0960932973733583	0.0669809052532833	-1.445976273046882	0.013990238405149855	1.459966511452032	-0.23153582965123026	-0.025860294891493003	0.005321348074407838	-0.039599534910876935	0.4014100000000008	0.009727219058406934	0.009179855852075418	0.015217353402198519	0.10094662481793261	0.24776596719510904	0.27723971102762085	0.0491386854625805	0.004734834891058091	0.0031922723948468175	0.007389230552100722	0.3728213239256633	-0.1834335060983863	-0.11530695648775303	0.03513061853804968	-1.6572599870021456	-0.5045898907979535	0.8796971274340127	-0.33438428032641515	-0.03577041821212934	-0.0013601548362301725	-0.05506537219999254	-0.3789139989727647	-0.14271489915489696	-0.07687963825896356	0.09883119196851693	-1.2346925590916182	0.5325703676082533	2.040235895470051	-0.12868737897604537	-0.01595017157085667	0.012002850985045848	-0.02413369762176133	1.1817339989727662	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/0_0	0.5	0.0	0.5	1000	0.6651771435272045	0.6155048686679174	0.9324361210131332	0.858208663227017	0.26725897748592875	0.24270379455909946	-2.1746597026737793	-1.3577617558933774	-0.40761696646915435	0.6265887944448265	1.767042736204625	1.984350550338204	-1.225249113180194	-1.4260339629448837	0.5478703955597657	0.5606408613024362	0.007431614294820343	0.007124256767314288	0.1326082856980459	0.16295775113289443	76.43645000000001	76.8671325	-0.04967227485928703	-0.07422745778611632	-0.02455518292682926	0.8168979467804018	1.034205760913981	0.21730781413357886	-0.20078484976468985	0.012770465742670517	-0.00030735752750605714	0.03034946543484853	0.4306824999999943	0.007653083066407647	0.012692392119896598	0.012736881256021924	0.13910132418461726	0.6758014109670847	0.632332804950929	0.016479365415389646	0.002439909624109709	0.001149643108416501	0.005135223966037709	1.7409841397796089	-0.06569036180766315	-0.10079293980104238	-0.051213781773825476	0.5257555292619496	-0.3802628482432029	-1.1061799570201933	-0.23527655798048477	0.00766367620882656	-0.002713588207406534	0.019601318149157564	-3.213239182902086	-0.03365418791091092	-0.04766197577119026	0.0021034159201669504	1.108040364298854	2.448674370071165	1.5407955852873512	-0.16629314154889493	0.017877255276514473	0.0020988731523944194	0.041097612720539495	4.074604182902075	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/0_2	0.5	0.0	0.5	1000	0.6839726125703566	0.6568350422138837	0.8956136257035648	0.8501721669793622	0.2116410131332082	0.19333712476547843	-2.4266579639166457	-1.0120291215847625	-1.8358782425229143	0.5623131202790623	0.5907797213937316	1.5743422418638247	-0.60844314521815	-0.9925482241966984	0.4372185360420892	0.5076523485558354	0.006520121362353003	0.007810366853840313	0.11965277982615549	0.14589984022000652	67.5879125	77.21516249999999	-0.027137570356472816	-0.045441458724202646	-0.01830388836772981	1.4146288423318831	2.3981913628019766	0.9835625204700932	-0.38410507897854834	0.07043381251374618	0.0012902454914873115	0.02624706039385103	9.62725	0.006915451352515179	0.01069020280348281	0.01160055503996911	0.1604373958874746	0.7064448533384824	0.7198271605988861	0.029547301830008487	0.008488681532896418	0.0012376250840766343	0.003648948499001421	1.2339223477551053	-0.04161177638437756	-0.06781631033839532	-0.042584129110872705	1.07882951351277	0.9195852916515825	-0.5230530416798088	-0.44594829245161877	0.05266679787518238	-0.0013001335798241906	0.01860972341214396	7.044620844876589	-0.012663364328568068	-0.02306660711000998	0.005976352375413087	1.7504281711509964	3.8767974339523708	2.490178082619995	-0.3222618655054779	0.08820082715230998	0.0038806245627988137	0.0338843973755581	12.20987915512341	20	20	20	20	20	20	20	20	20	20	20
phase/eta_r/cells/0_3	0.5	0.0	0.5	1000	0.6878248311444654	0.663088925891182	0.806628339587242	0.8330135037523453	0.11880350844277673	0.16992457786116325	-1.9418861335582758	-0.7485951574073332	-12.39789360270909	0.2464484293495525	-10.456007469150812	0.9950435867568854	-0.2065972561260967	-0.5545047713201925	0.344360569811053	0.4496434023016479	0.007463806313240999	0.008890460503414008	0.1544321794507376	0.16217926450856351	51.68241250000001	71.26381749999999	-0.024735905253283275	0.026385164165103225	0.0511210694183865	1.1932909761509425	12.64434203205864	11.4510510559077	-0.34790751519409585	0.10528283249059482	0.0014266541901730091	0.007747085057825886	19.581405	0.006722039216255535	0.016101774229285003	0.01581176941403831	0.10518866788411438	3.0800275386283458	3.0691272111537136	0.02435002582489998	0.010421781182838223	0.0008761397891428595	0.00672799202864907	1.2024737084274275	-0.03880529502758209	-0.007316236615442111	0.018026655692046728	0.9731285640183243	6.1977703054694935	5.027293976923886	-0.3988727049710751	0.08346979378513453	-0.00040712746352722026	-0.006334764096003978	17.06459860346783	-0.01066651547898446	0.06008656494564856	0.08421548314472627	1.4134533882835607	19.090913758647787	17.874808134891513	-0.2969423254171166	0.12709587119605512	0.0032604358438732385	0.02182893421165575	22.09821139653217	20	20	20	20	20	20	20	20	20	20	20
